ArrestNumber,ArresteeID,ArrestYr
19-009215,12149993,2019
16-002510,101684570,2016
20-035081,101291896,2020
19-005729,100405759,2019
18-038356,100919553,2018
19-019335,102692403,2019
21-006409,101221922,2021
18-009362,100995022,2018
17-008678,8353092,2017
18-030237,100866047,2018
21-008295,102184121,2021
21-011198,102251814,2021
18-024680,102184121,2018
17-023644,102251814,2017
16-021906,101708443,2016
20-035190,101835562,2020
20-012858,102267061,2020
18-010489,101736493,2018
17-050223,101583494,2017
18-034747,101547728,2018
18-012670,101715597,2018
18-002454,102732403,2018
16-008352,101500987,2016
20-003124,100798427,2020
16-007331,102337580,2016
16-044801,101704590,2016
16-027586,100725814,2016
19-029971,101754573,2019
19-010264,101856746,2019
17-016467,101664743,2017
19-016373,101889743,2019
16-042734,101532538,2016
18-035186,101849742,2018
16-039192,101820115,2016
16-010998,8108131,2016
19-041811,101231657,2019
19-024899,102244914,2019
20-013952,102017367,2020
16-031168,101214249,2016
20-004595,101214249,2020
16-022193,101214249,2016
20-011449,101214249,2020
16-000438,101070830,2016
18-006862,100865656,2018
20-035993,101773439,2020
19-034792,100692380,2019
19-014762,102602771,2019
19-032706,101368820,2019
17-025369,100705809,2017
18-012401,100688647,2018
17-005832,15399302,2017
17-007335,101451147,2017
17-002589,102372082,2017
19-009100,100788967,2019
18-015699,100688924,2018
19-003193,100902429,2019
17-035463,101293270,2017
18-019236,101480813,2018
20-006856,101030710,2020
18-017053,25113091,2018
18-004303,101568237,2018
16-052502,101997193,2016
16-028900,101768869,2016
16-002968,100801366,2016
18-030255,100946532,2018
18-043101,101166095,2018
18-004185,100856561,2018
16-003078,100840313,2016
19-019847,100856561,2019
16-000592,100840313,2016
18-003352,101888980,2018
18-045388,101347818,2018
17-042033,101455095,2017
18-029047,101621633,2018
19-016882,101845307,2019
20-020572,100882075,2020
17-002377,100882536,2017
20-033576,100882075,2020
18-009290,100882536,2018
17-007424,100964835,2017
20-020378,11412368,2020
17-020214,100711873,2017
17-032153,100934996,2017
18-004535,100837556,2018
20-038751,100713645,2020
18-041646,101626099,2018
18-040758,102185347,2018
16-035454,101871574,2016
18-033955,102446670,2018
16-038475,102446670,2016
19-001559,100845610,2019
18-011716,101591398,2018
18-037480,8232751,2018
16-004416,101344615,2016
17-027393,43033483,2017
19-041743,101505940,2019
18-042161,100089932,2018
18-031447,101636193,2018
18-010607,100921249,2018
19-006863,101643080,2019
16-007261,101140201,2016
19-039537,101814130,2019
18-043289,101539093,2018
18-024652,100947330,2018
16-051862,101380627,2016
19-036248,48081161,2019
18-021516,101939295,2018
16-015438,102314164,2016
20-040148,101585558,2020
16-027111,101048905,2016
21-002385,101145197,2021
21-023753,102291765,2021
16-029231,101793254,2016
18-008495,100935933,2018
20-012746,101309532,2020
18-014015,101819145,2018
17-001705,101653799,2017
16-010438,101988493,2016
17-022157,102002428,2017
16-046544,101380324,2016
21-005394,100955400,2021
17-024472,101445043,2017
17-024472,101545999,2017
17-024472,100955400,2017
17-049897,101445043,2017
17-049897,101545999,2017
17-049897,100955400,2017
17-003529,101445043,2017
17-003529,101545999,2017
17-003529,102052708,2017
18-029333,101264898,2018
20-011288,101542882,2020
16-029337,102713228,2016
21-002869,102287606,2021
20-013586,101541785,2020
18-029736,101119439,2018
20-034386,101533086,2020
21-006173,12510891,2021
17-038174,101008457,2017
21-019678,101430457,2021
21-014906,100991587,2021
18-037934,100870161,2018
20-025159,101476834,2020
20-014766,100343128,2020
21-013967,102438159,2021
17-015543,100836340,2017
19-035019,102000489,2019
17-024230,101201782,2017
19-008948,102404630,2019
17-022850,101881812,2017
16-044500,101630126,2016
16-002424,101679720,2016
19-024243,101953097,2019
17-051120,10251014,2017
19-013523,102597055,2019
16-010554,101220602,2016
18-044321,102498843,2018
20-028394,101041643,2020
18-023877,101791022,2018
19-008757,101785536,2019
21-019523,101791022,2021
19-041414,101785536,2019
17-019625,101396641,2017
19-031237,102059412,2019
16-034003,8355894,2016
17-004839,101693231,2017
19-011054,8355894,2019
17-041014,101693231,2017
20-008974,101696378,2020
19-033399,100938488,2019
18-006852,101538959,2018
18-023062,101768766,2018
18-026597,101566545,2018
19-017604,101756483,2019
18-006620,102208121,2018
20-036563,20613366,2020
18-014789,100811803,2018
18-013226,101525249,2018
18-004169,101057523,2018
16-036925,45121480,2016
18-038686,100844194,2018
18-030510,102333008,2018
18-015279,26196796,2018
16-030309,101055106,2016
19-042731,9297583,2019
18-030087,101729225,2018
18-030857,100837888,2018
16-029493,100837888,2016
16-021960,100954739,2016
16-007403,101776451,2016
17-011272,101480370,2017
17-025343,100799527,2017
17-043538,100611354,2017
17-041884,101566633,2017
17-023750,101863884,2017
17-043470,101168081,2017
17-025436,101599513,2017
18-019652,100801883,2018
16-025553,101643906,2016
17-018626,101731057,2017
18-016055,102206393,2018
17-044218,101275886,2017
19-029807,101377883,2019
21-019555,102543832,2021
19-012501,101912530,2019
18-031260,101810537,2018
20-030232,100708775,2020
16-025460,102214084,2016
18-015369,100636297,2018
18-012608,102502676,2018
20-033832,101867559,2020
18-039910,100728806,2018
21-006226,100728795,2021
17-008848,101089365,2017
18-003056,100708269,2018
16-019211,100947514,2016
18-040384,102595728,2018
18-035428,100805428,2018
20-025060,101770881,2020
18-017580,101019083,2018
16-017984,102418267,2016
17-041988,100993620,2017
18-033162,100993448,2018
21-011173,101540708,2021
17-029316,101185734,2017
17-035916,101974938,2017
18-019632,102579119,2018
17-017958,102554735,2017
21-023195,102604646,2021
21-013916,101268765,2021
19-005580,101268765,2019
18-021401,101268765,2018
20-033422,101141751,2020
18-032613,102641900,2018
17-044888,101726428,2017
16-043827,101260512,2016
21-020425,101613575,2021
21-016600,100950723,2021
20-027245,101111412,2020
19-029603,102334263,2019
17-032940,101221151,2017
18-024193,101011038,2018
19-004358,101507026,2019
17-006989,25383048,2017
18-022752,42023394,2018
17-026737,101571028,2017
16-051837,102313359,2016
16-051837,100809336,2016
16-049752,101397450,2016
16-049752,102324035,2016
17-007131,101838502,2017
18-037004,101461797,2018
16-006180,102634161,2016
18-002177,100850334,2018
17-041681,102535960,2017
18-020395,101552769,2018
19-018890,101705586,2019
19-013958,100344533,2019
20-006340,101746176,2020
20-021155,101310356,2020
17-043993,101091296,2017
20-029336,102547841,2020
19-030582,101913980,2019
19-030484,101034817,2019
17-028708,102179623,2017
17-021955,12784853,2017
17-016554,102538538,2017
18-042880,101604415,2018
20-022887,101086314,2020
18-006061,102647509,2018
19-023191,101590029,2019
18-042865,101644923,2018
20-015198,101424664,2020
16-049816,100540079,2016
18-012256,101567932,2018
18-010594,101888878,2018
18-014378,101095010,2018
18-010805,101431174,2018
18-001428,101576087,2018
18-009371,101121711,2018
17-027316,101812158,2017
16-002305,101090477,2016
20-034355,101265962,2020
16-025897,102559941,2016
18-025868,100828676,2018
20-013803,101747731,2020
18-009631,101455608,2018
17-041007,101455608,2017
18-012776,101455608,2018
18-032607,100846892,2018
17-032072,10071157,2017
21-020483,101126377,2021
18-024632,102202518,2018
20-039923,102302995,2020
18-018120,101218338,2018
19-019443,101598751,2019
21-018490,101342054,2021
18-018734,102039052,2018
17-038282,101030945,2017
18-009632,101767542,2018
18-006468,101863051,2018
21-008247,101853248,2021
20-028112,101670419,2020
18-008152,101132248,2018
17-039804,100913754,2017
17-011835,101101426,2017
17-007609,101424779,2017
18-035355,102419436,2018
19-036429,101258863,2019
17-030256,101258863,2017
18-039319,101750860,2018
18-038954,102272062,2018
18-021611,101763965,2018
16-022750,101273540,2016
19-014294,101767150,2019
17-040366,101564145,2017
16-043421,102017681,2016
18-003519,102725255,2018
21-010693,9418084,2021
20-015391,101805975,2020
19-010190,101583201,2019
21-022205,102554041,2021
17-014242,101837206,2017
18-029824,101467213,2018
21-011585,101297932,2021
19-008037,8699159,2019
19-026195,101765231,2019
20-018073,101536087,2020
18-033987,101869701,2018
19-020018,8516769,2019
16-008772,12576428,2016
16-049677,101786580,2016
16-043582,100693730,2016
16-043582,100246485,2016
20-025795,100246485,2020
18-044969,100246485,2018
21-003687,101351096,2021
18-033308,100773858,2018
21-004217,102285163,2021
17-031232,101929670,2017
16-046607,101264716,2016
16-051023,101092550,2016
18-022417,101088177,2018
18-022417,101113197,2018
18-038481,101790972,2018
18-009600,100804319,2018
19-015200,100804319,2019
18-007078,100642169,2018
17-021701,102317520,2017
19-012754,101714573,2019
18-020301,102489236,2018
17-037976,101844506,2017
17-050167,100739201,2017
20-016008,102642063,2020
16-038212,101494031,2016
17-006722,100905373,2017
18-045375,101594292,2018
21-023860,100562527,2021
19-005811,101267320,2019
16-052067,100842504,2016
18-028365,15419962,2018
17-043228,100934628,2017
20-025936,101037276,2020
18-021690,100934628,2018
21-000312,101037276,2021
21-008029,7506345,2021
16-030508,100827876,2016
20-015748,100827876,2020
17-026778,101842430,2017
17-015003,100772224,2017
19-022475,100687073,2019
19-001542,100816838,2019
16-051483,101029846,2016
16-043802,101154354,2016
21-018379,100747559,2021
18-024104,101508522,2018
16-047414,101555732,2016
18-019178,101497238,2018
18-045653,100881936,2018
16-026962,102442470,2016
16-026962,102177760,2016
16-026651,100747446,2016
16-026651,100687788,2016
17-043810,101050116,2017
20-014478,100831308,2020
20-002034,100785917,2020
19-046451,101027732,2019
18-037427,100570834,2018
18-031379,100570834,2018
18-008611,101152421,2018
19-016831,101152421,2019
17-051107,101735698,2017
17-045726,101705624,2017
16-053239,100956946,2016
18-021599,100956946,2018
20-020129,101584481,2020
17-026570,102195591,2017
16-011818,102396332,2016
16-030734,100213146,2016
18-037813,100816737,2018
20-021322,10879223,2020
21-023966,101143170,2021
18-024668,101143170,2018
16-034054,101143170,2016
20-005021,101599158,2020
16-020386,101449020,2016
18-030212,45042208,2018
20-022027,102453465,2020
18-038097,100852925,2018
20-020631,10597841,2020
17-010795,101031336,2017
18-020776,101059051,2018
18-012316,101705669,2018
17-009824,100333167,2017
18-001590,101713030,2018
21-023080,100041597,2021
20-038515,101070372,2020
20-003056,100916196,2020
18-008670,101854811,2018
17-032317,102587564,2017
17-019203,102032005,2017
19-040569,101657030,2019
19-008839,102082486,2019
19-005186,100990213,2019
17-039082,101688921,2017
18-007288,101810482,2018
19-021012,101183514,2019
16-051656,100883465,2016
18-017861,102017619,2018
18-001185,101435763,2018
18-042457,102424832,2018
21-011789,101538399,2021
16-010846,102361136,2016
18-040302,101121697,2018
18-014938,102250502,2018
18-027586,101230095,2018
18-017711,101230095,2018
20-030700,101896382,2020
18-008236,101522589,2018
18-010626,100932654,2018
19-027201,100971202,2019
21-001417,102317471,2021
20-024936,101902028,2020
18-007979,101667219,2018
17-009913,102569999,2017
19-031590,101704631,2019
18-025685,100486515,2018
17-044037,101398788,2017
21-000448,102098320,2021
19-010577,100738443,2019
16-007695,100757194,2016
18-034407,20665630,2018
18-037323,102643079,2018
18-038701,102586896,2018
17-009064,101131456,2017
16-052761,102108412,2016
18-026625,101769797,2018
19-045362,101640510,2019
18-023789,101833301,2018
19-016421,101769797,2019
18-008489,101640510,2018
16-046180,101833301,2016
18-028315,101769797,2018
19-039785,101640510,2019
18-001824,101833301,2018
20-022818,101721245,2020
19-011779,102332664,2019
18-018677,102439089,2018
16-053367,100799490,2016
18-039125,100799490,2018
18-039125,101849882,2018
16-048096,101181250,2016
16-048096,102408938,2016
18-003146,101017924,2018
18-043933,101017031,2018
19-013265,102046105,2019
18-010641,102556369,2018
19-040486,102276636,2019
19-017445,100783266,2019
17-050712,100724767,2017
18-038431,100874401,2018
19-005621,101712982,2019
18-030968,101143424,2018
18-007918,101927917,2018
20-032025,101195437,2020
21-005369,25375214,2021
20-033258,100862185,2020
18-007764,100690445,2018
18-043972,100690445,2018
18-032598,101179199,2018
18-007754,101465571,2018
19-018745,100826990,2019
19-018745,101266044,2019
19-014735,101797906,2019
19-014735,102615556,2019
18-034965,102207212,2018
20-036843,101693609,2020
20-007505,101456298,2020
17-034102,100853517,2017
20-007419,101524031,2020
17-043823,100850182,2017
18-019544,102679891,2018
17-005568,101621563,2017
17-033446,9775688,2017
17-020333,102270382,2017
16-021154,101054827,2016
19-004682,101511005,2019
16-004441,102036365,2016
21-013049,101306166,2021
17-001600,102634428,2017
17-050441,101011517,2017
20-030295,101561271,2020
18-022222,15394147,2018
18-030684,100936341,2018
19-002282,100944238,2019
18-014681,101012177,2018
21-001460,100944238,2021
19-012124,101012177,2019
20-014319,101887615,2020
19-009543,101474104,2019
18-017316,100947711,2018
16-009643,100947711,2016
18-001440,101014785,2018
16-040312,101699173,2016
19-030541,102713178,2019
19-030565,101619764,2019
16-020621,101191003,2016
20-034046,101380316,2020
20-029543,101104572,2020
16-053443,102482758,2016
16-004110,102728618,2016
16-044550,100805601,2016
20-021620,101733642,2020
16-036305,100796977,2016
16-033314,101301133,2016
17-024768,100067209,2017
17-007963,101308461,2017
18-035979,101308461,2018
17-011157,100798049,2017
18-017611,101695161,2018
21-006592,101640865,2021
19-002005,25096685,2019
18-030054,101144619,2018
18-018981,100889795,2018
16-023224,101732637,2016
18-044625,101032525,2018
16-002220,101718286,2016
17-042316,102232725,2017
19-039765,101827437,2019
20-025788,102472675,2020
20-017682,102185556,2020
18-026286,101843857,2018
20-012272,100015105,2020
18-035525,42016691,2018
18-001540,100909530,2018
18-020465,48073579,2018
18-031786,102195136,2018
19-019178,101844156,2019
20-010026,101082574,2020
17-003603,102326978,2017
17-040810,100065911,2017
21-003756,100065911,2021
16-003509,102463611,2016
16-042852,101800256,2016
16-019884,102274736,2016
18-008463,9023534,2018
18-010526,100692115,2018
16-025759,26226278,2016
16-035933,101467219,2016
17-001042,101467219,2017
16-051851,100996037,2016
18-009897,101747949,2018
18-009897,101222039,2018
18-004135,102276586,2018
18-004135,101393194,2018
16-032735,100495070,2016
16-013979,100495070,2016
18-005020,101228396,2018
18-042618,9580944,2018
18-020413,12864099,2018
18-007242,48062839,2018
18-005333,100721882,2018
16-033099,101456916,2016
16-006898,100982937,2016
16-035031,101525431,2016
21-010030,101828108,2021
21-016476,102025163,2021
16-026321,101848694,2016
16-026321,102293660,2016
18-036114,102572511,2018
18-036114,101787584,2018
16-012928,101135284,2016
18-044208,102504326,2018
18-042622,100738979,2018
20-038919,101001275,2020
18-030279,101343605,2018
18-028421,9527854,2018
18-040482,101650825,2018
20-016341,102610994,2020
16-030090,25703282,2016
16-003440,101730347,2016
18-014849,102678854,2018
18-041173,101687690,2018
21-019124,101601283,2021
16-002933,100843123,2016
20-033207,101629928,2020
16-043355,101248010,2016
17-024795,101290168,2017
17-025259,12890963,2017
21-005966,101995566,2021
20-009780,101769335,2020
17-033717,101769335,2017
18-010567,101196192,2018
18-031685,100730757,2018
19-010955,101848839,2019
18-033202,101270856,2018
18-029631,102093203,2018
18-003818,101270856,2018
21-007894,102093203,2021
18-022806,100585278,2018
18-019301,48119303,2018
18-009790,48119303,2018
19-003791,12599051,2019
17-019824,102567173,2017
20-012761,102019715,2020
18-026142,101687464,2018
16-010104,101319700,2016
17-014799,100755138,2017
18-009610,102312309,2018
16-042152,101146996,2016
18-021607,101548982,2018
18-031095,102627868,2018
20-025837,100719599,2020
16-010584,100889315,2016
18-022736,101024468,2018
19-002255,101840771,2019
16-040601,101673107,2016
16-034414,102053289,2016
18-030709,101033347,2018
20-017357,101719501,2020
21-007270,101033801,2021
18-038353,101420218,2018
19-020620,101162967,2019
18-003711,101453386,2018
20-025521,101539919,2020
